,Study,PayScheme,Freq1Deck1,Freq1Deck2,Freq1Deck3,Freq1Deck4,FreqGoodDecks,AhaMoment,CumOutTrial95,NetOut
234,Maia,1,-0.8074894547539676,-1.1607049167541896,0.9397506629721731,0.9636458405564777,1.3679246616516365,-1.7788344249519439,0.9400207445011821,0.925042756620026
235,Maia,1,-0.5291155071943466,-0.20258029159748678,0.879488883119302,0.8988573693323176,0.4063559955162755,-0.2836706317531934,0.5429044234100068,0.5851979381508011
236,SteingroverInPrep,2,0.8627542306037579,0.2764820209808643,-0.8078409527610897,-0.9152198249441634,-0.615310712252545,0.9622991959124321,0.23403617367242582,0.2853348630308968
237,SteingroverInPrep,2,0.30600633548451633,0.41335696743182193,-0.26548493408524954,-0.3321235839267231,-0.49511462898562547,-0.6687885784862049,0.4546563520564122,-0.5542817473048354
238,SteingroverInPrep,2,-0.3899285334145362,0.2764820209808643,-1.1091498520254455,-1.2391621810649636,-0.07442833755140472,-0.23836263801989793,0.4105323163796149,0.32531660638021737
239,SteingroverInPrep,2,-1.9209852449924512,-0.8869550238522748,-1.5912440908484147,-1.7574699508582436,1.608316828185477,-1.8014884218185918,2.2196177791283027,2.044531570401002
240,SteingroverInPrep,2,0.027632387924895162,1.9189813783923548,-1.35019697143693,-1.4983160659616037,-1.6970754616548263,0.9622991959124321,-1.3103050750154783,-0.9141174374487206
241,SteingroverInPrep,2,-0.2507415596347256,1.0292942264611311,-0.3257467139381207,-0.3969120551508832,-0.7956048371529253,0.9622991959124321,0.23403617367242582,-0.7142087207021177
242,SteingroverInPrep,2,-1.3642373498732094,1.0977316996866096,-0.8078409527610897,-0.9152198249441634,-0.37491854571870525,-0.17040064741995473,-0.6484445398635195,-0.47431826060619425
243,SteingroverInPrep,2,-1.6426112974328304,0.6871068603337369,1.3013213420893999,1.352376667901438,0.1058657873489756,-0.6461345816195572,0.013415995288439505,0.12540788963361446
244,SteingroverInPrep,2,-1.9209852449924512,-1.7766421757834987,-0.5065320534967341,-0.5912774688233633,2.389591369420457,-2.1639523716849554,1.425385136945952,1.3648419334625523
245,SteingroverInPrep,2,-1.3642373498732094,-0.6816426041758384,2.38603337944108,2.5185691499363183,1.1876305367512563,-1.7335264312186485,-0.16308014741874954,-0.23442780051027076
246,SteingroverInPrep,2,-1.0858634023135885,2.671793583872621,-0.7475791729082185,-0.8504313537200033,-1.8773695865552065,0.9622991959124321,-1.6632973604298564,-1.1939896408939648
247,SteingroverInPrep,2,0.5843802830441371,-0.8185175506267959,0.03582396517910604,-0.008181227805922947,0.46645403714973555,-1.1445225126858074,0.6311524947636012,0.5652070664761408
248,SteingroverInPrep,2,-0.8074894547539676,0.07116960130442818,1.0000124428250443,1.0284343117806378,0.28615991224935594,-0.37428661921978434,0.9400207445011821,0.9650244999693466
249,SteingroverInPrep,2,0.16681936170470574,0.5502319138827796,-0.5667938333496052,-0.6560659400475232,-0.5552126706190852,0.9622991959124321,-0.3395762901259386,-0.07450082711298844
250,SteingroverInPrep,2,-0.11155458585491504,0.7555443335592157,0.1563475248848484,0.12139571464239725,-0.6153107122525453,-0.3289786254864889,0.10166406664203403,0.005462659585652711
251,SteingroverInPrep,2,-1.781798271212641,0.07116960130442818,-0.8078409527610897,-0.9152198249441634,0.706846203683576,-1.348408484485637,0.9841447801779794,0.8850610132707054
252,SteingroverInPrep,2,-1.0858634023135885,0.8239818067846946,0.2768710845905908,0.2509726570907174,-0.25472246245178504,-0.23836263801989793,0.6311524947636012,0.7251340398734232
253,SteingroverInPrep,2,1.0019412043835685,0.6186693871082585,-0.20522315423237836,-0.267335112702563,-0.9758989620533056,-0.26101663488654564,-0.6925685755403167,-0.7142087207021177
254,SteingroverInPrep,2,-1.225050376093399,-0.750080077401317,2.205248039882467,2.3242037362638386,1.1876305367512563,-1.3031004907523416,1.0282688158547766,1.0449879866679876
255,SteingroverInPrep,2,-0.3899285334145362,0.7555443335592157,-0.3860084937909918,-0.46170052637504305,-0.49511462898562514,0.9622991959124321,0.3222842450260204,0.3652983497295379
256,SteingroverInPrep,2,1.4195021257229998,-0.4078927112739233,-0.20522315423237836,-0.267335112702563,-0.25472246245178504,0.9622991959124321,-0.3837003258027359,-0.11448257046230903
257,SteingroverInPrep,2,-0.946676428533778,1.303044119363046,-0.6873173930553476,-0.7856428824958434,-0.7355067955194655,-0.2836706317531934,-0.5601964685099249,-0.3943547739075531
258,SteingroverInPrep,2,-1.0858634023135885,3.2877308429019307,-1.4707205311426723,-1.627893008409924,-2.4182519612563467,0.9622991959124321,-0.4278243614795331,-1.1540078975446442
259,SteingroverInPrep,2,-1.225050376093399,0.6186693871082585,1.0000124428250443,1.0284343117806378,-0.014330295917944613,0.9622991959124321,0.4987803877332095,0.5652070664761408
260,SteingroverInPrep,2,-0.2507415596347256,-0.6132051309503596,-0.9283645124668319,-1.0447967673924834,0.6467481620501159,-0.6914425753528527,1.0282688158547766,1.0449879866679876
261,SteingroverInPrep,2,-1.3642373498732094,1.3714815925885249,-1.7117676505541566,-1.8870468933065638,-0.6153107122525453,-0.8047125596860913,-0.6043205041867221,-0.3143912872089119
262,SteingroverInPrep,2,-0.8074894547539676,-1.9135171222344565,-1.0488880721725744,-1.1743737098408036,2.029003119619697,-2.1639523716849554,1.072392851531574,1.0050062433186673
263,SteingroverInPrep,2,0.027632387924895162,1.6452314854904402,-0.9886262923197031,-1.1095852386166434,-1.4566832951209858,0.9622991959124321,-0.4278243614795331,-1.2739531275926057
264,SteingroverInPrep,2,-0.8074894547539676,0.07116960130442818,-0.26548493408524954,-0.3321235839267231,0.28615991224935594,-0.7367505690861481,0.6311524947636012,0.645170553174782
265,SteingroverInPrep,2,-0.668302480974157,1.9874188516178335,-0.9283645124668319,-1.0447967673924834,-1.4566832951209858,0.9622991959124321,-1.0014368252778976,-0.594263490654156
266,SteingroverInPrep,2,1.8370630470624316,-0.6132051309503596,-0.3257467139381207,-0.3969120551508832,-0.25472246245178504,0.9622991959124321,-0.47194839715633036,-0.9940809241473617
267,SteingroverInPrep,2,0.027632387924895162,1.850543905166876,-0.5667938333496052,-0.6560659400475232,-1.6369774200213663,-0.26101663488654564,-1.3544291106922757,-1.1140261541953236
268,SteingroverInPrep,2,-1.6426112974328304,-1.70820470255802,-0.9886262923197031,-1.1095852386166434,2.2092972445200774,-2.2092603654182508,1.2930130299155602,1.1249514733666288
269,SteingroverInPrep,2,0.5843802830441371,0.07116960130442818,-0.7475791729082185,-0.8504313537200033,-0.31482050408524515,0.9622991959124321,0.3222842450260204,0.32531660638021737
270,SteingroverInPrep,2,-0.11155458585491504,-1.1607049167541896,-1.1694116318783165,-1.3039506522891235,1.067434453484336,-1.2351385001523982,0.23403617367242582,0.2053713763322556
271,SteingroverInPrep,2,-1.6426112974328304,2.534918637421664,-0.7475791729082185,-0.8504313537200033,-1.516781336754446,0.9622991959124321,-1.6632973604298564,-1.2339713842432851
272,SteingroverInPrep,2,-1.225050376093399,-1.6397672293325412,-1.5309823109955434,-1.6926814796340839,1.968905077986237,-1.8921044092851826,1.2047649585619657,1.1249514733666288
273,SteingroverInPrep,2,-1.3642373498732094,0.41335696743182193,1.0602742226779152,1.0932227830047976,0.22606187061589514,-0.4649026066863753,1.0282688158547766,1.0449879866679876
274,SteingroverInPrep,2,0.44519330926432654,0.20804454775538583,0.09608574503197723,0.05660724341823715,-0.37491854571870525,0.9622991959124321,0.4546563520564122,0.2453531196815762
275,SteingroverInPrep,2,-0.668302480974157,2.7402310570981,-1.1091498520254455,-1.2391621810649636,-2.1177617530890465,0.9622991959124321,-1.4868012177226675,-1.0340626674966824
276,SteingroverInPrep,2,-0.668302480974157,-1.4344548096561047,0.03582396517910604,-0.008181227805922947,1.5482187865520167,-1.8467964155518872,1.425385136945952,1.3248601901132318
277,SteingroverInPrep,2,-1.225050376093399,0.139607074529907,0.2166093047377196,0.18618418586655733,0.40635599551627616,-0.5328645972863185,-0.3837003258027359,-0.3143912872089119
278,SteingroverInPrep,2,1.2803151519431892,-0.0657053451465295,-0.14496137437950718,-0.20254664147840287,-0.49511462898562514,-0.19305464428660246,0.1457881023188313,0.2053713763322556
279,SteingroverInPrep,2,0.16681936170470574,1.0977316996866096,-0.5667938333496052,-0.6560659400475232,-1.0359970036867658,-0.19305464428660246,0.587028459086804,-0.5542817473048354
280,SteingroverInPrep,2,-1.781798271212641,1.3714815925885249,0.7589653234135596,0.7692804268839974,-0.43501658735216536,0.9622991959124321,0.7635246017939931,0.005462659585652711
281,SteingroverInPrep,2,3.228932784860536,-1.366017336430626,-0.3860084937909918,-0.46170052637504305,-0.19462442081832493,-0.5102106004196707,-0.8690647182475058,-0.6742269773527971
282,SteingroverInPrep,2,1.0019412043835685,0.3449194942063431,-0.7475791729082185,-0.8504313537200033,-0.7355067955194652,-0.2836706317531934,0.4987803877332095,-0.43433651725687367
283,SteingroverInPrep,2,-1.9209852449924512,-1.366017336430626,-1.4707205311426723,-1.627893008409924,2.029003119619697,-2.0733363842183645,1.6901293510067357,1.5247689068598347
284,SteingroverInPrep,2,-0.668302480974157,3.2192933696764516,-1.6515058707012855,-1.8222584220824039,-2.538448044523267,0.9622991959124321,-1.089684896631492,-1.7537340477844527
285,SteingroverInPrep,2,0.7235672568239477,0.7555443335592157,-0.5667938333496052,-0.6560659400475232,-0.9758989620533056,0.9622991959124321,-0.4278243614795331,-0.19444605716095018
286,SteingroverInPrep,2,-1.0858634023135885,-0.8185175506267959,-1.1091498520254455,-1.2391621810649636,1.1876305367512563,-1.688218437485353,0.7194005661171958,0.7251340398734232
287,SteingroverInPrep,2,-0.8074894547539676,-0.9553924970777533,0.1563475248848484,0.12139571464239725,1.1876305367512563,-1.3031004907523416,1.1165168872083713,0.8850610132707054
